file,fileVersion,date,bugID
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.55,2005.11.25.17.46.33,117451
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.54,2005.11.25.16.44.45,36032
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.53,2005.11.18.16.46.23,61946
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.51,2005.10.14.22.43.00,63840
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.50,2005.10.10.10.29.38,111898
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.47,2005.07.18.12.19.40,104082
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.47,2005.07.18.12.19.40,104167
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.46,2005.06.06.18.24.56,98364
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.46,2005.06.06.18.24.56,85815
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.45,2005.05.30.15.53.25,97224
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.45,2005.05.30.15.53.25,76155
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.44,2005.05.26.16.19.32,95638
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.40,2005.03.22.11.15.00,87644
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.39,2005.03.21.22.46.37,87644
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.38,2005.03.10.16.28.15,86167
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.34,2005.01.27.10.46.40,83225
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.33,2005.01.15.14.27.39,79144
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.32,2005.01.14.09.33.12,81721
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.32,2005.01.14.09.33.12,82590
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.31,2005.01.11.14.03.41,82504
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.29,2004.12.15.20.22.24,80964
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.14,2004.09.20.16.14.21,74320
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.12,2004.07.07.10.32.49,69359
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.11,2004.07.05.22.37.32,69288
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.9,2004.07.05.11.10.14,69141
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.7,2004.05.11.16.46.53,61706
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.3,2004.01.13.15.48.41,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.1.2.8,2004.04.22.16.55.29,59641
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.40.2.1,2005.04.21.14.05.12,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.40.2.2,2005.05.12.11.01.54,559521
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.40.2.3,2005.06.02.13.34.31,576001
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.40.2.7,2005.12.16.11.25.48,20051215
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.46.2.1,2005.07.18.12.18.27,104082
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.46.2.1,2005.07.18.12.18.27,104167
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.46.2.2,2005.11.28.12.41.34,117120
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.46.2.3,2006.01.18.13.47.00,122995
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.71.4.1,2006.09.28.14.27.05,14904
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.71.4.1,2006.09.28.14.27.05,155255
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.71.4.1,2006.09.28.14.27.05,159021
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.71.4.1,2006.09.28.14.27.05,156591
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.71.4.2,2006.10.06.08.51.45,159325
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.83.2.1,2007.07.04.15.24.11,191908
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.99.2.1,2009.06.22.14.00.11,280079
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.99.2.1,2009.06.22.14.00.11,280063
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.100.2.5,2010.02.12.18.31.37,302446
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.100.2.6,2010.05.06.20.56.42,311849
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ASTNode.java,1.100.2.7,2010.05.13.01.08.10,311849
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.68,2008.11.26.17.56.55,256463
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.63,2007.11.06.08.39.29,207754
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.62,2006.10.28.04.11.27,157170
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.61,2006.10.13.19.20.45,157170
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.60,2006.06.26.14.47.42,102728
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.57,2006.02.27.11.29.46,127919
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.56,2006.01.31.11.19.01,124853
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.55,2006.01.24.10.50.37,110030
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.53,2005.11.25.17.46.33,117120
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.53,2005.11.25.17.46.33,117451
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.52,2005.11.18.16.46.21,61946
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.50,2005.10.10.10.29.38,111898
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.48,2005.04.01.09.41.55,89710
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.46,2005.01.10.15.31.21,82432
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.45,2005.01.10.12.20.51,82432
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.37,2004.07.21.10.38.13,70053
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.35,2004.01.13.15.48.42,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.26,2002.11.21.18.32.13,26753
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.26,2002.11.21.18.32.13,26881
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.25,2002.11.21.14.57.28,26753
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.24,2002.11.19.14.25.26,26585
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.24,2002.11.19.14.25.26,26138
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.22,2002.10.21.11.03.52,20021021
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.49.2.1,2005.11.28.12.41.33,117120
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BinaryExpression.java,1.49.2.2,2006.01.31.20.52.53,124853
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Block.java,1.40,2008.11.24.13.13.43,48399
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Block.java,1.37,2006.01.31.11.19.01,124853
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Block.java,1.36,2005.10.10.10.29.38,111898
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Block.java,1.34,2004.01.13.15.48.42,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Block.java,1.21,2002.11.18.11.03.13,26122
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Block.java,1.21,2002.11.18.11.03.13,26124
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Block.java,1.17,2002.03.27.15.22.11,11431
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Block.java,1.35.4.1,2006.01.31.20.52.54,124853
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.21,2007.01.22.19.48.50,169017
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.20,2006.08.23.16.32.56,151153
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.20,2006.08.23.16.32.56,145397
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.18,2006.02.26.00.20.53,128705
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.18,2006.02.26.00.20.53,129306
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.18,2006.02.26.00.20.53,129305
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.17,2006.01.31.11.19.01,124853
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.16,2005.10.10.10.29.38,111898
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.14,2004.04.28.00.21.39,60081
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.13,2004.01.13.15.48.42,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.9,2003.02.15.03.46.06,31811
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.15.4.1,2006.01.31.20.52.53,124853
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.19.4.1,2006.08.23.15.34.14,151153
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1.19.4.1,2006.08.23.15.34.14,145397
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BreakStatement.java,1.9,2007.04.02.11.05.51,176472
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BreakStatement.java,1.8,2006.08.23.16.32.56,151153
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BreakStatement.java,1.8,2006.08.23.16.32.56,145397
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BreakStatement.java,1.6,2006.02.26.00.20.53,128705
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BreakStatement.java,1.6,2006.02.26.00.20.53,129306
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BreakStatement.java,1.6,2006.02.26.00.20.53,129305
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BreakStatement.java,1.4,2004.01.13.15.48.42,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BreakStatement.java,1.7.4.1,2006.08.23.15.34.14,151153
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BreakStatement.java,1.7.4.1,2006.08.23.15.34.14,145397
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.32,2009.02.18.15.35.36,264843
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.29,2008.02.22.09.49.36,196200
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.28,2007.04.12.10.37.18,146556
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.27,2006.09.04.17.05.32,156108
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.22,2005.12.02.15.50.14,105592
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.21,2005.11.18.16.46.22,61946
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.19,2005.10.10.10.29.38,111898
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.18,2005.08.12.16.46.33,105284
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.17,2005.05.18.16.59.50,89849
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.16,2005.03.09.14.54.55,87463
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.14,2005.01.11.22.55.26,81945
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.13,2005.01.06.12.39.54,82217
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.13,2005.01.06.12.39.54,73081
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.12,2004.12.09.22.09.27,77430
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.10,2004.10.27.22.01.50,77151
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.6,2004.01.13.15.48.42,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.17.2.1,2005.08.12.16.40.19,105284
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.25.2.1,2006.05.16.14.40.05,141810
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.25.4.2,2006.09.04.16.26.26,156108
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CaseStatement.java,1.30.2.1,2009.03.03.15.51.05,264843
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.130,2009.10.15.18.57.46,292428
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.129,2009.10.02.20.04.28,287607
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.128,2009.10.02.19.45.18,287607
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.127,2009.09.25.17.00.24,287676
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.126,2009.02.05.09.38.11,263633
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.125,2009.01.08.20.51.05,258798
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.124,2008.12.02.10.02.46,240807
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.123,2008.11.10.16.54.54,240807
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.122,2008.07.04.10.09.24,239305
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.120,2008.05.28.08.55.08,233800
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.118,2008.05.06.11.07.25,228291
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.117,2008.05.06.08.57.04,230070
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.116,2008.04.10.11.03.53,223685
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.115,2008.02.22.09.49.36,196200
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.114,2008.02.01.16.17.51,210425
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.113,2007.10.09.20.30.15,89940
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.113,2007.10.09.20.30.15,90437
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.113,2007.10.09.20.30.15,158870
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.111,2007.09.20.11.58.19,169049
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.108,2006.11.22.16.47.44,165145
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.107,2006.11.22.14.21.14,106451
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.107,2006.11.22.14.21.14,165143
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.106,2006.10.30.17.27.23,148041
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.105,2006.10.28.04.11.27,157170
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.104,2006.10.13.19.20.46,157170
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.103,2006.10.04.18.00.20,159654
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.101,2006.05.18.14.30.22,141800
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.100,2006.05.11.10.22.12,139931
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.99,2006.03.31.22.13.25,134064
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.99,2006.03.31.22.13.25,89347
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.99,2006.03.31.22.13.25,133918
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.98,2006.03.28.23.45.30,131935
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.96,2006.03.06.09.48.20,105801
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.95,2006.02.10.11.46.29,116647
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.91,2005.12.05.11.54.29,115693
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.90,2005.11.18.16.46.23,61946
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.88,2005.10.18.10.00.26,100182
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.87,2005.10.10.10.29.38,111898
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.85,2005.09.30.15.37.25,106010
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.82,2005.09.05.16.37.40,104695
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.80,2005.06.01.09.19.47,97800
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.78,2005.04.29.13.38.51,90775
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.77,2005.04.29.10.36.36,91467
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.72,2005.02.03.09.34.46,84055
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.71,2005.01.11.14.03.41,82504
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.70,2005.01.06.12.39.54,82217
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.70,2005.01.06.12.39.54,73081
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.60,2004.07.20.13.37.21,70243
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.59,2004.07.19.22.39.49,69799
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CastExpression.java,1.58,2004.07.11.12.37.08,69776
