file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#jdom#IDOMType.java,org.eclipse.jdt.core.jdom.idomtype,interface,2,15,1,0,105,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,148,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#NamingConventions.java,org.eclipse.jdt.core.namingconventions,class,8,54,1,29,258,24,23,18,6,0,0,0,0,0,10,10,7,3,0,0,10,0,36,425,33,3,11,0,0,3,16,38,0,31,2,0,1,0,231,17
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#Signature.java,org.eclipse.jdt.core.signature,class,9,343,1,67,2235,71,70,53,18,0,0,0,0,0,43,43,42,1,0,0,43,0,57,1423,113,40,73,7,2,15,253,304,80,233,4,0,0,0,405,17
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#SourceRange.java,org.eclipse.jdt.core.sourcerange,class,4,8,1,4,0,7,1,7,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,36,7,0,2,0,1,3,1,4,0,4,0,0,0,0,62,17
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#ToolFactory.java,org.eclipse.jdt.core.toolfactory,class,38,42,2,33,78,13,13,13,0,0,0,0,0,0,2,2,2,0,0,0,2,0,8,205,24,2,8,9,3,3,10,41,1,27,5,0,1,0,258,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#Attic#DecodingFlag.java,org.eclipse.jdt.core.util.decodingflag,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,6,0,6,-1,0,0,0,49,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#Attic#JavaCompilationUnitSorter.java,org.eclipse.jdt.core.util.javacompilationunitsorter,class,12,12,1,7,1,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,3,55,10,0,2,0,0,1,1,5,0,5,1,0,0,0,44,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#Attic#JavaModelUtil.java,org.eclipse.jdt.core.util.javamodelutil,class,12,18,1,13,21,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,12,2,8,0,2,2,2,7,1,5,2,0,0,0,92,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#Attic#Util.java,org.eclipse.jdt.core.util.util,class,13,31,1,27,28,8,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,99,15,1,10,0,0,4,14,17,3,17,5,0,0,0,121,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#ByteCodeVisitorAdapter.java,org.eclipse.jdt.core.util.bytecodevisitoradapter,class,3,206,1,0,21115,206,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#ClassFileBytesDisassembler.java,org.eclipse.jdt.core.util.classfilebytesdisassembler,class,2,3,1,0,3,3,0,3,0,0,0,3,0,0,4,4,4,0,0,0,4,0,0,11,0,0,0,0,0,0,4,4,0,4,-1,0,0,0,72,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#ClassFormatException.java,org.eclipse.jdt.core.util.classformatexception,class,3,3,2,0,3,3,0,3,0,0,0,0,0,0,9,9,8,1,0,0,9,0,0,20,0,0,0,0,0,0,9,9,0,9,0,0,0,0,44,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#CompilationUnitSorter.java,org.eclipse.jdt.core.util.compilationunitsorter,class,13,11,1,5,10,5,4,3,2,0,0,0,0,0,1,1,1,0,0,0,1,0,2,56,1,0,4,0,0,1,0,4,0,4,1,0,0,0,290,17
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IAnnotation.java,org.eclipse.jdt.core.util.iannotation,interface,2,4,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,32,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IAnnotationComponent.java,org.eclipse.jdt.core.util.iannotationcomponent,interface,2,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,27,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IAnnotationComponentValue.java,org.eclipse.jdt.core.util.iannotationcomponentvalue,interface,4,12,1,0,66,12,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,12,0,13,-1,0,0,0,69,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IAnnotationDefaultAttribute.java,org.eclipse.jdt.core.util.iannotationdefaultattribute,interface,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,25,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IAttributeNamesConstants.java,org.eclipse.jdt.core.util.iattributenamesconstants,interface,1,0,1,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,22,0,0,0,0,0,19,0,19,0,19,-1,0,0,0,71,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IBytecodeVisitor.java,org.eclipse.jdt.core.util.ibytecodevisitor,interface,2,206,1,0,21115,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,202,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IClassFileAttribute.java,org.eclipse.jdt.core.util.iclassfileattribute,interface,1,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,28,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IClassFileDisassembler.java,org.eclipse.jdt.core.util.iclassfiledisassembler,interface,2,2,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,1,-1,0,0,0,42,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IClassFileReader.java,org.eclipse.jdt.core.util.iclassfilereader,interface,8,21,1,0,210,21,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,7,8,4,8,-1,0,0,0,138,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#ICodeAttribute.java,org.eclipse.jdt.core.util.icodeattribute,interface,6,11,1,0,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,81,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IConstantPool.java,org.eclipse.jdt.core.util.iconstantpool,interface,1,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,27,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IConstantPoolConstant.java,org.eclipse.jdt.core.util.iconstantpoolconstant,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,22,22,0,22,-1,0,0,0,30,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IConstantPoolEntry.java,org.eclipse.jdt.core.util.iconstantpoolentry,interface,2,20,1,0,190,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,74,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IConstantValueAttribute.java,org.eclipse.jdt.core.util.iconstantvalueattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,28,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IEnclosingMethodAttribute.java,org.eclipse.jdt.core.util.ienclosingmethodattribute,interface,2,7,1,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,36,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IExceptionAttribute.java,org.eclipse.jdt.core.util.iexceptionattribute,interface,3,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,33,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IExceptionTableEntry.java,org.eclipse.jdt.core.util.iexceptiontableentry,interface,1,5,1,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,37,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IFieldInfo.java,org.eclipse.jdt.core.util.ifieldinfo,interface,3,11,1,0,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,75,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IInnerClassesAttribute.java,org.eclipse.jdt.core.util.iinnerclassesattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,32,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IInnerClassesAttributeEntry.java,org.eclipse.jdt.core.util.iinnerclassesattributeentry,interface,1,7,1,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,39,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#ILineNumberAttribute.java,org.eclipse.jdt.core.util.ilinenumberattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,33,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#ILocalVariableAttribute.java,org.eclipse.jdt.core.util.ilocalvariableattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,31,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#ILocalVariableTableEntry.java,org.eclipse.jdt.core.util.ilocalvariabletableentry,interface,1,7,1,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,36,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#ILocalVariableTypeTableAttribute.java,org.eclipse.jdt.core.util.ilocalvariabletypetableattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,34,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#ILocalVariableTypeTableEntry.java,org.eclipse.jdt.core.util.ilocalvariabletypetableentry,interface,1,7,1,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,39,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IMethodInfo.java,org.eclipse.jdt.core.util.imethodinfo,interface,4,13,1,0,78,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,91,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IModifierConstants.java,org.eclipse.jdt.core.util.imodifierconstants,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,18,18,0,18,-1,0,0,0,59,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IOpcodeMnemonics.java,org.eclipse.jdt.core.util.iopcodemnemonics,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,201,201,0,201,-1,0,0,0,374,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IParameterAnnotation.java,org.eclipse.jdt.core.util.iparameterannotation,interface,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,28,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IRuntimeInvisibleAnnotationsAttribute.java,org.eclipse.jdt.core.util.iruntimeinvisibleannotationsattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,30,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IRuntimeInvisibleParameterAnnotationsAttribute.java,org.eclipse.jdt.core.util.iruntimeinvisibleparameterannotationsattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,32,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IRuntimeVisibleAnnotationsAttribute.java,org.eclipse.jdt.core.util.iruntimevisibleannotationsattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,30,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IRuntimeVisibleParameterAnnotationsAttribute.java,org.eclipse.jdt.core.util.iruntimevisibleparameterannotationsattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,32,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#ISignatureAttribute.java,org.eclipse.jdt.core.util.isignatureattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,24,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#ISourceAttribute.java,org.eclipse.jdt.core.util.isourceattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,23,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IStackMapAttribute.java,org.eclipse.jdt.core.util.istackmapattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,27,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IStackMapFrame.java,org.eclipse.jdt.core.util.istackmapframe,interface,1,6,1,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,51,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IStackMapTableAttribute.java,org.eclipse.jdt.core.util.istackmaptableattribute,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,28,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#IVerificationTypeInfo.java,org.eclipse.jdt.core.util.iverificationtypeinfo,interface,1,4,1,0,6,4,0,0,0,0,0,0,0,0,9,9,9,0,0,0,9,0,0,16,0,0,0,0,0,0,9,9,0,9,-1,0,0,0,50,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#util#OpcodeStringValues.java,org.eclipse.jdt.core.util.opcodestringvalues,class,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,211,0,0,0,0,0,0,1,1,0,1,0,0,0,0,20,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#core#WorkingCopyOwner.java,org.eclipse.jdt.core.workingcopyowner,class,14,7,1,6,21,7,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,40,6,0,0,0,2,0,0,7,0,6,0,0,0,0,227,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#DocumentElementParser.java,org.eclipse.jdt.internal.compiler.documentelementparser,class,35,151,2,87,750,61,0,16,2,43,0,0,0,0,11,0,0,8,0,0,0,0,0,1066,19,9,13,8,29,2,148,312,42,134,3,0,0,0,220,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#ExtraFlags.java,org.eclipse.jdt.internal.compiler.extraflags,class,6,29,1,8,0,3,3,3,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,73,3,3,6,0,6,0,22,27,0,19,3,0,0,0,23,17
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#IDocumentElementRequestor.java,org.eclipse.jdt.internal.compiler.idocumentelementrequestor,interface,3,17,1,0,136,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,218,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#ISourceElementRequestor.java,org.eclipse.jdt.internal.compiler.isourceelementrequestor,interface,8,25,1,0,300,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,-1,0,4,0,97,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#parser#Attic#SourceConstructorDeclaration.java,org.eclipse.jdt.internal.compiler.parser.sourceconstructordeclaration,class,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#parser#Attic#SourceFieldDeclaration.java,org.eclipse.jdt.internal.compiler.parser.sourcefielddeclaration,class,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#parser#Attic#SourceMethodDeclaration.java,org.eclipse.jdt.internal.compiler.parser.sourcemethoddeclaration,class,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#parser#SourceTypeConverter.java,org.eclipse.jdt.internal.compiler.parser.sourcetypeconverter,class,67,116,3,62,19,11,1,1,10,0,0,0,0,0,13,8,8,5,0,0,8,0,0,473,14,16,14,2,24,0,81,244,8,136,6,0,1,0,147,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#parser#TypeConverter.java,org.eclipse.jdt.internal.compiler.parser.typeconverter,class,13,26,1,10,41,11,0,0,6,5,0,0,0,0,4,0,0,1,2,0,0,0,0,509,7,5,5,0,2,0,22,41,10,28,4,0,0,0,43,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#SourceElementNotifier.java,org.eclipse.jdt.internal.compiler.sourceelementnotifier,class,42,122,2,38,125,19,1,2,8,9,0,0,0,0,10,0,0,0,0,0,0,0,4,684,13,14,14,2,20,0,63,174,9,91,5,0,1,0,143,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#SourceElementParser.java,org.eclipse.jdt.internal.compiler.sourceelementparser,class,58,191,2,73,311,51,0,10,3,38,0,0,0,0,7,0,0,0,0,0,0,0,0,784,18,4,34,1,21,0,109,207,43,127,6,1,0,0,204,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#SourceElementRequestorAdapter.java,org.eclipse.jdt.internal.compiler.sourceelementrequestoradapter,class,9,25,1,0,300,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#compiler#SourceJavadocParser.java,org.eclipse.jdt.internal.compiler.sourcejavadocparser,class,4,49,2,12,4,4,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,105,3,2,25,0,30,0,28,30,12,13,5,0,0,0,34,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#core#AnnotatableInfo.java,org.eclipse.jdt.internal.core.annotatableinfo,class,2,4,2,0,2,4,0,2,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,19,2,0,0,0,0,0,2,5,0,3,0,0,0,0,22,1
