file,commitNo,date,bugID,releaseNo,Date,Changed,Changed-Date
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Assignment.java,1.22,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTMatcher.java,1.34,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Block.java,1.15,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BlockComment.java,1.7,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BodyDeclaration.java,1.19,2004-05-19,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BooleanLiteral.java,1.14,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BreakStatement.java,1.18,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CastExpression.java,1.19,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,1.20,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,1.27,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConditionalExpression.java,1.19,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,1.20,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ContinueStatement.java,1.18,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DoStatement.java,1.23,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\EmptyStatement.java,1.16,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\EnhancedForStatement.java,1.14,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\EnumConstantDeclaration.java,1.14,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ExpressionStatement.java,1.21,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\FieldAccess.java,1.24,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\FieldDeclaration.java,1.33,2004-05-19,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ForStatement.java,1.24,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IfStatement.java,1.23,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ImportDeclaration.java,1.24,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\InfixExpression.java,1.25,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Initializer.java,1.28,2004-05-19,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\InstanceofExpression.java,1.18,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Javadoc.java,1.30,2004-05-19,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\LabeledStatement.java,1.20,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\LineComment.java,1.6,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MarkerAnnotation.java,1.9,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MemberRef.java,1.10,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MemberValuePair.java,1.13,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MethodDeclaration.java,1.45,2004-05-19,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MethodInvocation.java,1.25,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MethodRef.java,1.10,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MethodRefParameter.java,1.10,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Modifier.java,1.19,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\NormalAnnotation.java,1.9,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\NullLiteral.java,1.15,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\NumberLiteral.java,1.26,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PackageDeclaration.java,1.25,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ParenthesizedExpression.java,1.19,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PostfixExpression.java,1.20,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PrefixExpression.java,1.21,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PrimitiveType.java,1.19,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\QualifiedName.java,1.31,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ReturnStatement.java,1.18,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SimpleType.java,1.24,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SingleMemberAnnotation.java,1.13,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SingleVariableDeclaration.java,1.37,2004-05-19,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Statement.java,1.25,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\StringLiteral.java,1.30,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SuperConstructorInvocation.java,1.23,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SuperFieldAccess.java,1.22,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SuperMethodInvocation.java,1.25,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SwitchCase.java,1.23,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SwitchStatement.java,1.21,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SynchronizedStatement.java,1.21,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TextElement.java,1.8,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ThisExpression.java,1.20,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ThrowStatement.java,1.21,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TryStatement.java,1.21,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Type.java,1.10,2004-04-27,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeDeclaration.java,1.38,2004-05-19,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeDeclarationStatement.java,1.27,2004-05-19,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeLiteral.java,1.20,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\VariableDeclarationExpression.java,1.29,2004-05-19,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\VariableDeclarationFragment.java,1.23,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\VariableDeclarationStatement.java,1.31,2004-05-19,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\WhileStatement.java,1.22,2004-04-23,59788,R3_0,2004-06-25,2004-05-19,-37 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTSyntaxErrorPropagator.java,1.14,2004-04-29,60459,R3_0_1,2004-09-16,2004-05-18,-121 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTSyntaxErrorPropagator.java,1.14,2004-04-29,60459,R3_0,2004-06-25,2004-05-18,-38 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ChildListPropertyDescriptor.java,1.2,2004-05-25,62769,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ChildPropertyDescriptor.java,1.2,2004-05-25,62769,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IBinding.java,1.14,2004-05-25,62769,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SimplePropertyDescriptor.java,1.2,2004-05-25,62769,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\StructuralPropertyDescriptor.java,1.2,2004-05-25,62769,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClasspathContainer.java,1.18,2004-05-25,62769,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\Signature.java,1.45,2004-05-25,62769,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\eval\ICodeSnippetRequestor.java,1.11,2004-05-25,62769,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMImport.java,1.12,2004-05-25,62769,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\IJavaSearchScope.java,1.22,2004-05-25,62769,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AnnotationTypeMemberDeclaration.java,1.14,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ChildListPropertyDescriptor.java,1.2,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ChildPropertyDescriptor.java,1.2,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,1.35,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IBinding.java,1.14,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SimplePropertyDescriptor.java,1.2,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\StructuralPropertyDescriptor.java,1.2,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TagElement.java,1.13,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClasspathContainer.java,1.18,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\Signature.java,1.45,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\eval\ICodeSnippetRequestor.java,1.11,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMImport.java,1.12,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\IJavaSearchScope.java,1.22,2004-05-25,62769,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,1.66,2004-03-24,39068,R3_0_1,2004-09-16,2004-03-25,-175 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\BasicCompilationUnit.java,1.25,2004-03-23,39068,R3_0_1,2004-09-16,2004-03-25,-175 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateCompilationUnitOperation.java,1.33,2004-03-24,39068,R3_0_1,2004-09-16,2004-03-25,-175 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SortElementsOperation.java,1.22,2004-03-24,39068,R3_0_1,2004-09-16,2004-03-25,-175 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\Attic\CompilationUnitVisitor.java,1.39,2004-03-24,39068,R3_0_1,2004-09-16,2004-03-25,-175 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\SourceFile.java,1.26,2004-03-24,39068,R3_0_1,2004-09-16,2004-03-25,-175 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\HierarchyBuilder.java,1.47,2004-03-24,39068,R3_0_1,2004-09-16,2004-03-25,-175 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ClasspathSourceDirectory.java,1.8,2004-03-24,39068,R3_0_1,2004-09-16,2004-03-25,-175 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,1.66,2004-03-24,39068,R3_0,2004-06-25,2004-03-25,-92 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\BasicCompilationUnit.java,1.25,2004-03-23,39068,R3_0,2004-06-25,2004-03-25,-92 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateCompilationUnitOperation.java,1.33,2004-03-24,39068,R3_0,2004-06-25,2004-03-25,-92 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SortElementsOperation.java,1.22,2004-03-24,39068,R3_0,2004-06-25,2004-03-25,-92 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\Attic\CompilationUnitVisitor.java,1.39,2004-03-24,39068,R3_0,2004-06-25,2004-03-25,-92 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\SourceFile.java,1.26,2004-03-24,39068,R3_0,2004-06-25,2004-03-25,-92 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\HierarchyBuilder.java,1.47,2004-03-24,39068,R3_0,2004-06-25,2004-03-25,-92 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ClasspathSourceDirectory.java,1.8,2004-03-24,39068,R3_0,2004-06-25,2004-03-25,-92 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultASTVisitor.java,1.1,2004-03-01,52908,R3_0_1,2004-09-16,2004-03-25,-175 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultASTVisitor.java,1.1,2004-03-01,52908,R3_0,2004-06-25,2004-03-25,-92 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultASTVisitor.java,1.1,2004-03-01,53276,R3_0_1,2004-09-16,2004-03-25,-175 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultASTVisitor.java,1.1,2004-03-01,53276,R3_0,2004-06-25,2004-03-25,-92 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,1.93,2004-05-28,64299,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeBinding.java,1.36,2004-05-28,64299,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,1.93,2004-05-28,64299,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeBinding.java,1.36,2004-05-28,64299,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,1.93,2004-05-28,63550,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeBinding.java,1.36,2004-05-28,63550,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,1.93,2004-05-28,63550,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeBinding.java,1.36,2004-05-28,63550,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IVariableBinding.java,1.10,2004-05-19,58580,R3_0_1,2004-09-16,2004-05-20,-119 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IVariableBinding.java,1.10,2004-05-19,58580,R3_0,2004-06-25,2004-05-20,-36 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\EvaluationContext.java,1.45,2004-05-07,61130,R3_0_1,2004-09-16,2004-05-13,-126 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\EvaluationContext.java,1.45,2004-05-07,61130,R3_0,2004-06-25,2004-05-13,-43 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\core\formatter\CodeFormatter.java,1.8,2004-06-07,65531,R3_0_1,2004-09-16,2004-06-11,-97 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\DefaultCodeFormatter.java,1.42,2004-06-07,65531,R3_0_1,2004-09-16,2004-06-11,-97 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\DefaultCodeFormatterOptions.java,1.46,2004-06-07,65531,R3_0_1,2004-09-16,2004-06-11,-97 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\old\CodeFormatter.java,1.5,2004-06-07,65531,R3_0_1,2004-09-16,2004-06-11,-97 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\JavaCore.java,1.413,2004-06-07,65531,R3_0_1,2004-09-16,2004-06-11,-97 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\core\formatter\CodeFormatter.java,1.8,2004-06-07,65531,R3_0,2004-06-25,2004-06-11,-14 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\DefaultCodeFormatter.java,1.42,2004-06-07,65531,R3_0,2004-06-25,2004-06-11,-14 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\DefaultCodeFormatterOptions.java,1.46,2004-06-07,65531,R3_0,2004-06-25,2004-06-11,-14 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\old\CodeFormatter.java,1.5,2004-06-07,65531,R3_0,2004-06-25,2004-06-11,-14 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\JavaCore.java,1.413,2004-06-07,65531,R3_0,2004-06-25,2004-06-11,-14 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Location.java,1.8,2004-05-25,62737,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,1.71,2004-05-25,62737,R3_0_1,2004-09-16,2004-05-28,-111 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Location.java,1.8,2004-05-25,62737,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,1.71,2004-05-25,62737,R3_0,2004-06-25,2004-05-28,-28 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\align\Alignment.java,1.17,2004-02-12,51603,R3_0,2004-06-25,2004-02-12,-134 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IType.java,1.41,2004-06-15,66675,R3_0_1,2004-09-16,2004-06-18,-90 days +00:00:00.000000000
