file,NOF_num,NOF_max,NOF_total,NSF_num,NSF_max,NSF_total,NOM_num,NOM_max,NOM_total,NSM_num,NSM_max,NSM_total,NOI,NOT,TLOC,num_of_bug,buggy,NOF_avg,NSF_avg,NOM_avg,NSM_avg
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\IDfm.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86,0.0,False,,,,
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\IElement.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,0.0,False,,,,
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\IModel.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,0.0,False,,,,
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\ISchema.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0.0,False,,,,
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\ParseError.java,1,0,0,1,1,1,1,0,0,1,0,0,0,1,28,0.0,False,0.0,1.0,0.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\Parser.java,3,2,4,3,3,3,3,9,12,3,0,0,0,3,200,1.0,True,1.3333333333333333,1.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\schema\AntDTDSchemaMessages.java,1,0,0,1,8,8,1,0,0,1,0,0,0,1,29,1.0,True,0.0,8.0,0.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\schema\Atom.java,1,2,2,1,0,0,1,2,2,1,0,0,0,1,42,0.0,False,2.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\schema\Attribute.java,1,6,6,1,0,0,1,11,11,1,0,0,0,1,114,0.0,False,6.0,0.0,11.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\schema\Dfm.java,1,5,5,1,2,2,1,12,12,1,4,4,0,1,170,0.0,False,5.0,2.0,12.0,4.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\schema\Element.java,1,7,7,1,1,1,1,15,15,1,0,0,0,1,179,0.0,False,7.0,1.0,15.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\schema\Model.java,1,8,8,1,2,2,1,18,18,1,0,0,0,1,247,1.0,True,8.0,2.0,18.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\schema\Nfm.java,1,3,3,1,1,1,1,4,4,1,13,13,0,1,289,0.0,False,3.0,1.0,4.0,13.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\schema\NfmNode.java,1,6,6,1,2,2,1,2,2,1,6,6,0,1,113,0.0,False,6.0,2.0,2.0,6.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\schema\NfmParser.java,2,3,6,2,0,0,2,10,12,2,2,2,0,2,356,1.0,True,3.0,0.0,6.0,1.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\schema\Schema.java,1,2,2,1,0,0,1,5,5,1,0,0,0,1,67,0.0,False,2.0,0.0,5.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\schema\SchemaFactory.java,1,6,6,1,1,1,1,14,14,1,0,0,0,1,285,1.0,True,6.0,1.0,14.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\util\AntDTDUtilMessages.java,1,0,0,1,3,3,1,0,0,1,0,0,0,1,24,1.0,True,0.0,3.0,0.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\util\Factory.java,2,2,3,2,0,0,2,3,3,2,0,0,0,2,68,0.0,False,1.5,0.0,1.5,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\util\FactoryObject.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.0,False,,,,
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\util\IKeyHolder.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0.0,False,,,,
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\util\IMapHolder.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0.0,False,,,,
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\util\IValueHolder.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0.0,False,,,,
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\util\MapHolder.java,1,2,2,1,0,0,1,4,4,1,0,0,0,1,48,0.0,False,2.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\util\SortedMap.java,2,4,5,2,0,0,2,25,28,2,0,0,0,2,268,1.0,True,2.5,0.0,14.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\util\SortedMapFactory.java,3,0,0,3,3,3,3,2,4,3,5,5,0,3,66,0.0,False,0.0,1.0,1.3333333333333333,1.6666666666666667
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\dtd\util\SortedSet.java,1,3,3,1,0,0,1,21,21,1,0,0,0,1,260,0.0,False,3.0,0.0,21.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\AbstractBreakpointRulerAction.java,1,3,3,1,0,0,1,10,10,1,0,0,0,1,136,0.0,False,3.0,0.0,10.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\AntEditorActionMessages.java,1,0,0,1,2,2,1,0,0,1,2,2,0,1,36,0.0,False,0.0,2.0,0.0,2.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\EnableDisableBreakpointRulerAction.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,60,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\EnableDisableBreakpointRulerActionDelegate.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,26,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\FoldingActionGroup.java,1,6,6,1,0,0,1,6,6,1,0,0,0,1,123,0.0,False,6.0,0.0,6.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\FoldingExpandAllRulerAction.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,31,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\FoldingToggleRulerAction.java,1,3,3,1,0,0,1,4,4,1,0,0,0,1,69,0.0,False,3.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\InformationDispatchAction.java,2,5,8,2,0,0,2,6,9,2,0,0,0,2,193,0.0,False,4.0,0.0,4.5,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\OpenDeclarationAction.java,1,1,1,1,0,0,1,3,3,1,0,0,0,1,55,0.0,False,1.0,0.0,3.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\OpenExternalDocAction.java,1,1,1,1,0,0,1,11,11,1,0,0,0,1,199,1.0,True,1.0,0.0,11.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\RenameInFileAction.java,1,1,1,1,0,0,1,4,4,1,0,0,0,1,123,0.0,False,1.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\RunToLineAdapter.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,104,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\ToggleAutoReconcileAction.java,1,1,1,1,0,0,1,4,4,1,0,0,0,1,106,1.0,True,1.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\ToggleLineBreakpointAction.java,1,0,0,1,0,0,1,6,6,1,0,0,0,1,95,0.0,False,0.0,0.0,6.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\ToggleMarkOccurrencesAction.java,1,1,1,1,0,0,1,4,4,1,0,0,0,1,99,1.0,True,1.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\actions\TogglePresentationAction.java,1,1,1,1,0,0,1,5,5,1,0,0,0,1,133,0.0,False,1.0,0.0,5.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\AntAutoEditStrategy.java,1,2,2,1,0,0,1,12,12,1,0,0,0,1,315,0.0,False,2.0,0.0,12.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\AntCompletionProposal.java,1,8,8,1,3,3,1,12,12,1,0,0,0,1,193,0.0,False,8.0,3.0,12.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\AntEditor.java,7,27,36,7,0,0,7,82,104,7,0,0,0,7,1515,1.0,True,5.142857142857143,0.0,14.857142857142858,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\AntEditorActionContributor.java,1,7,7,1,1,1,1,7,7,1,0,0,0,1,165,0.0,False,7.0,1.0,7.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\AntEditorCompletionProcessor.java,1,12,12,1,11,11,1,67,67,1,3,3,0,1,1659,1.0,True,12.0,11.0,67.0,3.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\AntEditorMessages.java,1,0,0,1,2,2,1,0,0,1,2,2,0,1,37,0.0,False,0.0,2.0,0.0,2.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\AntEditorSourceViewerConfiguration.java,1,4,4,1,0,0,1,16,16,1,1,1,0,1,322,0.0,False,4.0,0.0,16.0,1.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\AntElementHyperlink.java,1,3,3,1,0,0,1,4,4,1,0,0,0,1,56,0.0,False,3.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\AntElementHyperlinkDetector.java,1,1,1,1,0,0,1,1,1,1,0,0,0,1,41,0.0,False,1.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\AntSourceViewerInformationControl.java,1,3,3,1,1,1,1,20,20,1,0,0,0,1,238,0.0,False,3.0,1.0,20.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\DecayCodeCompletionDataStructuresThread.java,1,0,0,1,2,2,1,1,1,1,2,2,0,1,71,1.0,True,0.0,2.0,1.0,2.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\derived\HTML2TextReader.java,1,6,6,1,3,3,1,12,12,1,0,0,0,1,295,0.0,False,6.0,3.0,12.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\derived\HTMLPrinter.java,1,0,0,1,0,0,1,0,0,1,12,12,0,1,118,0.0,False,0.0,0.0,0.0,12.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\derived\HTMLTextPresenter.java,1,2,2,1,1,1,1,6,6,1,0,0,0,1,189,0.0,False,2.0,1.0,6.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\derived\LineBreakingReader.java,1,6,6,1,0,0,1,4,4,1,0,0,0,1,114,0.0,False,6.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\derived\SingleCharReader.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,63,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\derived\SubstitutionTextReader.java,1,7,7,1,1,1,1,9,9,1,0,0,0,1,152,0.0,False,7.0,1.0,9.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\EditorSynchronizer.java,1,2,2,1,0,0,1,3,3,1,0,0,0,1,58,1.0,True,2.0,0.0,3.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\formatter\FormattingPreferences.java,1,1,1,1,0,0,1,7,7,1,1,1,0,1,74,0.0,False,1.0,0.0,7.0,1.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\formatter\XmlDocumentFormatter.java,8,12,20,8,2,4,8,36,66,8,7,8,0,8,525,1.0,True,2.5,0.5,8.25,1.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\formatter\XmlDocumentFormattingStrategy.java,1,3,3,1,0,0,1,3,3,1,0,0,0,1,83,1.0,True,3.0,0.0,3.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\formatter\XmlElementFormattingStrategy.java,1,3,3,1,0,0,1,4,4,1,0,0,0,1,111,1.0,True,3.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\formatter\XmlFormatter.java,1,0,0,1,1,1,1,1,1,1,11,11,0,1,249,0.0,False,0.0,1.0,1.0,11.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\formatter\XmlTagFormatter.java,7,9,19,7,1,2,7,33,76,7,1,1,0,7,428,0.0,False,2.7142857142857144,0.2857142857142857,10.857142857142858,0.14285714285714285
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\OccurrencesFinder.java,1,4,4,1,0,0,1,2,2,1,0,0,0,1,109,1.0,True,4.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\outline\AntEditorContentOutlinePage.java,3,15,15,3,1,1,3,33,35,3,0,0,0,3,508,1.0,True,5.0,0.3333333333333333,11.666666666666666,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\outline\AntEditorMarkerUpdater.java,2,4,5,2,1,1,2,11,12,2,0,0,0,2,185,0.0,False,2.5,0.5,6.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\outline\AntOutlineMessages.java,1,0,0,1,10,10,1,0,0,1,0,0,0,1,36,1.0,True,0.0,10.0,0.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\outline\FilterImportedElementsAction.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,44,1.0,True,1.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\outline\FilterInternalTargetsAction.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,44,1.0,True,1.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\outline\FilterPropertiesAction.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,44,1.0,True,1.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\outline\FilterTopLevelAction.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,44,1.0,True,1.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\outline\ToggleLinkWithEditorAction.java,1,1,1,1,0,0,1,1,1,1,0,0,0,1,46,1.0,True,1.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\outline\ToggleSortAntOutlineAction.java,1,1,1,1,0,0,1,1,1,1,0,0,0,1,40,1.0,True,1.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\TaskDescriptionProvider.java,1,1,1,1,12,12,1,15,15,1,2,2,0,1,430,1.0,True,1.0,12.0,15.0,2.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\templates\AntContext.java,1,1,1,1,0,0,1,4,4,1,0,0,0,1,83,0.0,False,1.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\templates\AntTemplateAccess.java,1,2,2,1,2,2,1,2,2,1,1,1,0,1,81,0.0,False,2.0,2.0,2.0,1.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\templates\AntTemplateInformationControlCreator.java,1,1,1,1,0,0,1,4,4,1,0,0,0,1,55,0.0,False,1.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\templates\AntTemplatePreferencePage.java,1,1,1,1,0,0,1,5,5,1,0,0,0,1,107,0.0,False,1.0,0.0,5.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\templates\AntTemplateProposal.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,50,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\templates\AntTemplateVariableTextHover.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,63,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\templates\AntTemplateViewerConfiguration.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,26,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\templates\AntVariableResolver.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,50,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\templates\BuildFileContextType.java,1,0,0,1,1,1,1,1,1,1,0,0,0,1,42,0.0,False,0.0,1.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\templates\TaskContextType.java,1,0,0,1,1,1,1,0,0,1,0,0,0,1,16,0.0,False,0.0,1.0,0.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AbstractAntEditorScanner.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,76,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AnnotationModelFactory.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,31,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntAnnotationModel.java,1,2,2,1,0,0,1,6,6,1,0,0,0,1,132,0.0,False,2.0,0.0,6.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntDocumentFactory.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,30,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntDocumentSetupParticipant.java,1,0,0,1,1,1,1,2,2,1,0,0,0,1,53,0.0,False,0.0,1.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntEditorDocumentProvider.java,2,2,3,2,0,0,2,7,7,2,0,0,0,2,161,0.0,False,1.5,0.0,3.5,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntEditorPartitionScanner.java,1,0,0,1,4,4,1,0,0,1,0,0,0,1,69,0.0,False,0.0,4.0,0.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntEditorProcInstrScanner.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,71,0.0,False,1.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntEditorTagScanner.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,77,0.0,False,1.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntEditorTextMessages.java,1,0,0,1,5,5,1,0,0,1,0,0,0,1,26,1.0,True,0.0,5.0,0.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntEditorWhitespaceDetector.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,31,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntExternalAnnotationModel.java,1,2,2,1,0,0,1,4,4,1,0,0,0,1,97,0.0,False,2.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntFoldingStructureProvider.java,1,3,3,1,0,0,1,5,5,1,0,0,0,1,131,0.0,False,3.0,0.0,5.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntInformationProvider.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,38,0.0,False,1.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\AntStorageDocumentProvider.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,49,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\FileScanner.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,26,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\IAntEditorColorConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0.0,False,,,,
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\IReconcilingParticipant.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0.0,False,,,,
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\MultilineDamagerRepairer.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,50,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\NotifyingReconciler.java,1,1,1,1,0,0,1,5,5,1,0,0,0,1,64,0.0,False,1.0,0.0,5.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\PartiallySynchronizedDocument.java,1,2,2,1,0,0,1,8,8,1,0,0,0,1,81,0.0,False,2.0,0.0,8.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\TagRule.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,111,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\XMLAnnotationHover.java,1,0,0,1,0,0,1,6,6,1,0,0,0,1,184,0.0,False,0.0,0.0,6.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\XMLProblemAnnotation.java,1,1,1,1,3,3,1,0,0,1,0,0,0,1,41,0.0,False,1.0,3.0,0.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\XMLReconcilingStrategy.java,1,1,1,1,1,1,1,6,6,1,0,0,0,1,93,1.0,True,1.0,1.0,6.0,0.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\text\XMLTextHover.java,1,1,1,1,0,0,1,12,12,1,2,2,0,1,355,1.0,True,1.0,0.0,12.0,2.0
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\utils\ProjectHelper.java,8,4,7,8,12,12,8,34,62,8,6,7,0,8,719,1.0,True,0.875,1.5,7.75,0.875
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\utils\ProjectHelperMessages.java,1,0,0,1,2,2,1,0,0,1,0,0,0,1,23,1.0,True,0.0,2.0,0.0,0.0
eclipse\org.eclipse.ant.ui\Ant Runner Support\org\eclipse\ant\internal\ui\antsupport\AntSupportMessages.java,1,0,0,1,13,13,1,0,0,1,0,0,0,1,36,1.0,True,0.0,13.0,0.0,0.0
eclipse\org.eclipse.ant.ui\Ant Runner Support\org\eclipse\ant\internal\ui\antsupport\inputhandler\AntInputHandler.java,1,1,1,1,0,0,1,4,4,1,0,0,0,1,74,1.0,True,1.0,0.0,4.0,0.0
eclipse\org.eclipse.ant.ui\Ant Runner Support\org\eclipse\ant\internal\ui\antsupport\logger\AntProcessBuildLogger.java,1,4,4,1,0,0,1,13,13,1,0,0,0,1,338,0.0,False,4.0,0.0,13.0,0.0
eclipse\org.eclipse.ant.ui\Ant Runner Support\org\eclipse\ant\internal\ui\antsupport\logger\AntProcessDebugBuildLogger.java,1,4,4,1,0,0,1,16,16,1,0,0,0,1,245,0.0,False,4.0,0.0,16.0,0.0
eclipse\org.eclipse.ant.ui\Ant Runner Support\org\eclipse\ant\internal\ui\antsupport\logger\NullBuildLogger.java,1,5,5,1,0,0,1,16,16,1,0,0,0,1,180,0.0,False,5.0,0.0,16.0,0.0
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\AntDoubleClickStrategy.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,35,1.0,True,0.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\AntImageDescriptor.java,1,3,3,1,3,3,1,10,10,1,0,0,0,1,135,0.0,False,3.0,3.0,10.0,0.0
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\AntPropertyValueProvider.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,52,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\AntSourceViewerConfiguration.java,1,6,6,1,0,0,1,13,13,1,0,0,0,1,213,1.0,True,6.0,0.0,13.0,0.0
