NOT,NOI,TLOC,ACD,NSM,NSF,NOM,NOF,MLOC_total,MLOC_max,NBD_total,NBD_max,PAR_total,PAR_max,VG_total,VG_max,FOUT_total,FOUT_max,file,pre,post,MLOC_avg,NBD_avg,PAR_avg,VG_avg,FOUT_avg
0,1,7,0,0,0,2,2,2,1,-2,-1,5,3,2,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IClassFileDisassembler.java,0.0,0.0,1.0,-1.0,2.5,1.0,0.0
1,0,8,0,0,1,1,2,3,3,0,0,1,1,1,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\AbortIncrementalBuildException.java,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1,0,286,0,1,9,30,16,241,30,27,3,24,3,65,7,81,20,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SingleVariableDeclaration.java,21.0,0.0,8.033333333333333,0.9,0.8,2.1666666666666665,2.7
1,0,100,0,1,3,10,7,62,22,2,1,23,10,32,11,12,4,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\FieldPattern.java,0.0,3.0,6.2,0.2,2.3,3.2,1.2
0,1,121,0,0,1,0,118,0,0,0,0,0,0,0,0,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,0.0,12.0,,,,,
1,0,44,0,0,0,7,1,42,15,4,2,1,1,13,5,6,3,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\CaseLabel.java,0.0,0.0,6.0,0.5714285714285714,0.14285714285714285,1.8571428571428572,0.8571428571428571
1,0,37,0,0,0,4,1,25,15,1,1,2,1,7,4,5,4,eclipse\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\MethodInvocationFragmentBuilder.java,0.0,0.0,6.25,0.25,0.5,1.75,1.25
1,0,144,0,1,4,20,7,120,21,10,3,16,3,33,5,39,11,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\VariableDeclarationFragment.java,0.0,0.0,6.0,0.5,0.8,1.65,1.95
1,0,12,0,0,5,1,6,3,3,0,0,1,1,1,1,0,0,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\InvalidCursorLocation.java,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1,0,21,0,0,0,3,1,16,8,1,1,3,3,5,2,3,2,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedAnnotationBinding.java,0.0,0.0,5.333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.0
0,1,6,0,0,0,3,0,3,1,-3,-1,0,0,3,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ITypeParameter.java,21.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,596,0,0,0,29,12,504,108,33,6,28,3,223,43,153,21,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\CompilationUnitScope.java,1.0,12.0,17.379310344827587,1.1379310344827587,0.9655172413793104,7.689655172413793,5.275862068965517
1,0,149,0,1,0,2,0,133,75,6,4,5,3,28,16,32,19,eclipse\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetClassFile.java,0.0,18.0,66.5,3.0,2.5,14.0,16.0
0,1,17,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,eclipse\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\ICommentAttributes.java,0.0,0.0,,,,,
1,0,234,0,1,2,15,3,219,85,9,6,13,3,59,24,32,6,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,0.0,0.0,14.6,0.6,0.8666666666666667,3.933333333333333,2.1333333333333333
1,0,142,0,0,3,11,9,118,25,10,3,14,4,43,10,21,8,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\LocalVariableBinding.java,21.0,0.0,10.727272727272727,0.9090909090909091,1.2727272727272727,3.909090909090909,1.9090909090909092
0,1,8,0,0,0,4,0,4,1,-4,-1,15,5,4,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ISourceManipulation.java,0.0,0.0,1.0,-1.0,3.75,1.0,0.0
1,0,79,0,0,0,10,0,61,24,1,1,13,5,34,12,13,3,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\LocalVariableLocator.java,0.0,0.0,6.1,0.1,1.3,3.4,1.3
1,0,120,0,0,0,11,4,99,17,9,2,7,2,31,5,13,3,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\HashtableOfObjectToInt.java,0.0,0.0,9.0,0.8181818181818182,0.6363636363636364,2.8181818181818183,1.1818181818181819
1,0,23,0,0,0,5,2,16,4,0,0,9,7,5,1,1,1,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\TypeReferenceMatch.java,0.0,0.0,3.2,0.0,1.8,1.0,0.2
1,0,29,0,0,0,6,3,20,5,0,0,9,4,7,2,3,3,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnJavadocParamNameReference.java,0.0,0.0,3.3333333333333335,0.0,1.5,1.1666666666666667,0.5
1,0,9,0,0,0,1,2,4,4,0,0,2,2,1,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\InnerEmulationDependency.java,0.0,0.0,4.0,0.0,2.0,1.0,0.0
1,0,65,0,1,2,12,3,46,7,2,1,8,2,14,2,17,6,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AnonymousClassDeclaration.java,0.0,0.0,3.8333333333333335,0.16666666666666666,0.6666666666666666,1.1666666666666667,1.4166666666666667
1,0,309,1,0,0,26,2,227,50,13,4,50,9,49,12,72,21,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\eval\EvaluationContextWrapper.java,0.0,0.0,8.73076923076923,0.5,1.9230769230769231,1.8846153846153846,2.769230769230769
1,0,47,0,0,0,4,3,37,12,2,1,3,1,14,5,6,3,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\SimpleWordSet.java,0.0,0.0,9.25,0.5,0.75,3.5,1.5
0,1,18,0,0,0,15,0,15,1,-15,-1,8,1,15,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMType.java,0.0,0.0,1.0,-1.0,0.5333333333333333,1.0,0.0
1,0,646,0,1,10,52,12,559,109,12,5,22,4,248,49,67,14,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeBinding.java,0.0,13.0,10.75,0.23076923076923078,0.4230769230769231,4.769230769230769,1.2884615384615385
1,0,85,0,0,0,11,0,64,25,3,3,33,4,23,7,5,2,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\ClassFileStruct.java,0.0,0.0,5.818181818181818,0.2727272727272727,3.0,2.090909090909091,0.45454545454545453
1,0,50,0,0,0,3,0,42,19,4,2,6,3,14,9,11,6,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnMessageSendName.java,21.0,0.0,14.0,1.3333333333333333,2.0,4.666666666666667,3.6666666666666665
1,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\ASTHolderCUInfo.java,0.0,0.0,,,,,
1,0,126,0,0,5,15,12,105,9,12,1,7,1,27,2,18,2,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaElementRequestor.java,0.0,0.0,7.0,0.8,0.4666666666666667,1.8,1.2
1,0,61,0,1,2,11,3,44,7,2,1,8,2,13,2,17,7,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Block.java,0.0,0.0,4.0,0.18181818181818182,0.7272727272727273,1.1818181818181819,1.5454545454545454
1,0,178,1,0,1,7,9,136,45,12,5,8,5,43,19,41,18,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\ReconcileWorkingCopyOperation.java,0.0,4.0,19.428571428571427,1.7142857142857142,1.1428571428571428,6.142857142857143,5.857142857142857
0,1,22,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavadocConstants.java,0.0,0.0,,,,,
1,0,187,0,0,0,7,1,146,121,7,6,6,2,52,41,36,32,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\AddJarFileToIndex.java,0.0,0.0,20.857142857142858,1.0,0.8571428571428571,7.428571428571429,5.142857142857143
1,0,120,0,1,3,14,5,100,21,11,3,12,3,27,5,35,9,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SynchronizedStatement.java,0.0,0.0,7.142857142857143,0.7857142857142857,0.8571428571428571,1.9285714285714286,2.5
1,0,119,0,1,3,14,5,99,21,11,3,12,3,27,5,33,8,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CastExpression.java,0.0,0.0,7.071428571428571,0.7857142857142857,0.8571428571428571,1.9285714285714286,2.357142857142857
0,1,21,0,0,6,11,6,11,1,-11,-1,2,1,11,1,0,0,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IBinding.java,0.0,0.0,1.0,-1.0,0.18181818181818182,1.0,0.0
1,0,221,0,0,0,28,1,216,34,19,4,17,4,57,8,79,10,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceMethod.java,21.0,0.0,7.714285714285714,0.6785714285714286,0.6071428571428571,2.0357142857142856,2.8214285714285716
1,0,97,0,3,1,9,3,83,23,5,2,20,5,25,6,24,10,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\XMLWriter.java,0.0,0.0,9.222222222222221,0.5555555555555556,2.2222222222222223,2.7777777777777777,2.6666666666666665
1,0,8,0,0,0,1,0,3,3,0,0,6,6,1,1,0,0,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\PackageDeclarationMatch.java,0.0,0.0,3.0,0.0,6.0,1.0,0.0
1,0,50,0,0,1,7,3,41,19,0,0,6,3,13,4,8,6,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\AccessRule.java,0.0,0.0,5.857142857142857,0.0,0.8571428571428571,1.8571428571428572,1.1428571428571428
1,0,70,0,0,0,10,2,62,20,1,1,4,2,19,7,10,5,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SimpleDelta.java,0.0,0.0,6.2,0.1,0.4,1.9,1.0
1,0,2548,0,0,1,147,12,2399,101,210,5,226,9,559,26,1090,38,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\internal\core\dom\rewrite\ASTRewriteAnalyzer.java,11.0,4.0,16.31972789115646,1.4285714285714286,1.5374149659863945,3.802721088435374,7.414965986394558
1,0,24,0,1,2,6,3,18,3,0,0,2,1,7,2,1,1,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\BooleanConstant.java,0.0,0.0,3.0,0.0,0.3333333333333333,1.1666666666666667,0.16666666666666666
1,0,391,1,0,2,22,18,340,103,40,10,13,3,114,28,45,9,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\CompilationUnitDeclaration.java,0.0,0.0,15.454545454545455,1.8181818181818181,0.5909090909090909,5.181818181818182,2.0454545454545454
1,0,2126,2,3,6,136,7,1825,73,159,6,205,7,554,30,627,25,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaProject.java,8.0,13.0,13.419117647058824,1.1691176470588236,1.5073529411764706,4.073529411764706,4.610294117647059
1,0,94,0,0,30,9,34,57,17,6,3,7,2,13,3,9,4,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\classfmt\ClassFormatException.java,0.0,0.0,6.333333333333333,0.6666666666666666,0.7777777777777778,1.4444444444444444,1.0
1,0,94,0,0,0,10,3,79,16,4,2,5,1,31,6,12,3,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\SimpleSet.java,0.0,0.0,7.9,0.4,0.5,3.1,1.2
1,0,78,0,0,0,7,2,58,13,4,1,15,3,19,7,29,8,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\InstanceOfExpression.java,0.0,21.0,8.285714285714286,0.5714285714285714,2.142857142857143,2.7142857142857144,4.142857142857143
1,0,46,0,0,0,3,1,35,17,3,2,6,3,8,4,15,12,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\eval\RequestorWrapper.java,0.0,0.0,11.666666666666666,1.0,2.0,2.6666666666666665,5.0
1,0,434,0,0,0,26,10,420,144,23,4,19,6,138,53,54,6,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.0,13.0,16.153846153846153,0.8846153846153846,0.7307692307692307,5.3076923076923075,2.076923076923077
1,0,172,1,5,0,8,0,99,65,3,2,27,9,23,15,29,23,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CompilationUnitProblemFinder.java,0.0,0.0,12.375,0.375,3.375,2.875,3.625
1,0,728,0,0,0,52,4,363,61,16,2,26,2,111,16,150,32,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\BindingKeyParser.java,0.0,0.0,6.980769230769231,0.3076923076923077,0.5,2.1346153846153846,2.8846153846153846
1,0,30,0,0,1,4,2,24,10,2,1,1,1,8,4,9,5,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\ImageBuilderInternalException.java,0.0,0.0,6.0,0.5,0.25,2.0,2.25
1,0,21,0,0,0,3,0,12,5,0,0,6,3,5,3,5,3,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\select\SelectionOnQualifiedSuperReference.java,0.0,0.0,4.0,0.0,2.0,1.6666666666666667,1.6666666666666667
1,0,168,0,0,0,11,5,138,32,12,3,14,3,39,11,16,6,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredUnit.java,0.0,0.0,12.545454545454545,1.0909090909090908,1.2727272727272727,3.5454545454545454,1.4545454545454546
1,0,334,0,0,0,41,4,324,30,27,4,41,12,82,7,116,14,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMField.java,0.0,0.0,7.902439024390244,0.6585365853658537,1.0,2.0,2.8292682926829267
1,0,44,0,0,1,7,1,34,11,4,3,13,5,11,4,7,2,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\TrueLiteral.java,0.0,0.0,4.857142857142857,0.5714285714285714,1.8571428571428572,1.5714285714285714,1.0
1,0,67,0,0,0,8,7,49,28,2,2,3,3,14,7,5,5,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\InnerClassesAttributeEntry.java,0.0,0.0,6.125,0.25,0.375,1.75,0.625
1,0,281,0,0,0,12,10,262,47,28,6,10,3,63,13,87,24,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\HierarchyScope.java,0.0,0.0,21.833333333333332,2.3333333333333335,0.8333333333333334,5.25,7.25
1,0,42,0,1,0,12,1,37,4,0,0,2,1,13,2,1,1,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\DoubleConstant.java,0.0,0.0,3.0833333333333335,0.0,0.16666666666666666,1.0833333333333333,0.08333333333333333
1,0,2911,0,7,11,84,13,2545,205,163,11,128,7,1111,97,485,28,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Scope.java,5.0,3.0,30.297619047619047,1.9404761904761905,1.5238095238095237,13.226190476190476,5.773809523809524
1,0,75,0,0,0,11,3,58,12,3,1,14,4,21,6,14,5,eclipse\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetThisReference.java,0.0,0.0,5.2727272727272725,0.2727272727272727,1.2727272727272727,1.9090909090909092,1.2727272727272727
0,1,6,0,0,0,3,0,3,1,-3,-1,0,0,3,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IImportDeclaration.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,264,0,0,0,15,8,227,79,21,5,21,3,84,28,67,16,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\AllocationExpression.java,0.0,0.0,15.133333333333333,1.4,1.4,5.6,4.466666666666667
1,0,550,0,0,0,41,6,491,63,28,4,12,5,115,22,103,13,eclipse\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetParser.java,0.0,0.0,11.975609756097562,0.6829268292682927,0.2926829268292683,2.8048780487804876,2.5121951219512195
1,0,3137,0,0,33,52,74,2657,583,94,9,37,8,1169,327,109,23,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Scanner.java,0.0,0.0,51.09615384615385,1.8076923076923077,0.7115384615384616,22.48076923076923,2.0961538461538463
1,0,213,0,12,14,36,15,127,12,3,2,22,3,39,3,16,5,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Modifier.java,0.0,0.0,3.5277777777777777,0.08333333333333333,0.6111111111111112,1.0833333333333333,0.4444444444444444
1,0,179,0,1,2,15,3,164,65,5,2,13,3,43,19,36,8,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\StringLiteral.java,0.0,0.0,10.933333333333334,0.3333333333333333,0.8666666666666667,2.8666666666666667,2.4
1,0,10,0,0,1,2,1,6,3,0,0,1,1,2,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\core\compiler\InvalidInputException.java,0.0,0.0,3.0,0.0,0.5,1.0,0.0
1,0,285,0,0,3,15,14,236,86,21,4,18,3,81,28,66,26,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ExplicitConstructorCall.java,0.0,0.0,15.733333333333333,1.4,1.2,5.4,4.4
1,0,50,0,0,0,8,0,49,36,-1,3,26,6,17,10,9,9,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Reference.java,0.0,0.0,6.125,-0.125,3.25,2.125,1.125
1,0,87,0,0,0,13,0,78,20,4,2,10,4,23,7,26,7,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\BinaryField.java,0.0,0.0,6.0,0.3076923076923077,0.7692307692307693,1.7692307692307692,2.0
1,0,47,0,0,0,10,3,38,13,-1,2,3,1,14,3,3,2,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceMethodElementInfo.java,0.0,0.0,3.8,-0.1,0.3,1.4,0.3
1,0,44,0,0,0,4,0,39,30,3,3,1,1,8,5,18,17,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\DiscardWorkingCopyOperation.java,0.0,0.0,9.75,0.75,0.25,2.0,4.5
1,0,39,0,0,1,3,2,29,13,5,3,3,1,9,5,13,6,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaCorePreferenceModifyListener.java,0.0,0.0,9.666666666666666,1.6666666666666667,1.0,3.0,4.333333333333333
1,0,412,0,21,3,22,3,166,35,15,5,76,6,56,15,70,7,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\NamingConventions.java,0.0,0.0,7.545454545454546,0.6818181818181818,3.4545454545454546,2.5454545454545454,3.1818181818181817
0,1,15,0,0,0,7,0,7,1,-7,-1,17,3,7,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ICodeAssist.java,0.0,0.0,1.0,-1.0,2.4285714285714284,1.0,0.0
1,0,244,0,0,0,7,9,185,76,13,3,8,2,44,19,51,16,eclipse\org.eclipse.jdt.core\formatter\org\eclipse\jdt\core\formatter\CodeFormatterApplication.java,21.0,0.0,26.428571428571427,1.8571428571428572,1.1428571428571428,6.285714285714286,7.285714285714286
1,0,8,0,0,0,1,0,3,3,0,0,6,6,1,1,0,0,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\FieldDeclarationMatch.java,0.0,0.0,3.0,0.0,6.0,1.0,0.0
1,0,62,0,0,1,10,4,49,8,3,1,6,1,18,3,8,3,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\SimpleNameVector.java,0.0,0.0,4.9,0.3,0.6,1.8,0.8
1,0,21,0,0,0,3,2,12,4,0,0,5,2,4,2,5,4,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnClassLiteralAccess.java,0.0,0.0,4.0,0.0,1.6666666666666667,1.3333333333333333,1.6666666666666667
1,0,170,0,0,0,18,4,153,33,9,3,19,3,64,22,39,9,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\MultiOperation.java,0.0,0.0,8.5,0.5,1.0555555555555556,3.5555555555555554,2.1666666666666665
1,0,23,0,0,0,3,0,16,7,1,1,8,4,4,2,3,2,eclipse\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\select\SelectionOnNameOfMemberValuePair.java,0.0,0.0,5.333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0
0,1,5,0,0,0,2,0,2,1,-2,-1,0,0,2,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IBinaryElementValuePair.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,106,0,0,0,7,5,84,44,10,7,10,4,36,20,15,6,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\MemoryIndex.java,0.0,0.0,12.0,1.4285714285714286,1.4285714285714286,5.142857142857143,2.142857142857143
1,0,45,0,0,2,4,5,31,22,2,2,3,3,7,4,4,4,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\ExceptionAttribute.java,0.0,0.0,7.75,0.5,0.75,1.75,1.0
1,0,47,0,0,0,4,3,35,14,1,1,2,1,14,6,5,3,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\QualifiedNameSet.java,0.0,0.0,8.75,0.25,0.5,3.5,1.25
1,0,611,0,0,0,203,0,507,3,0,0,405,2,203,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ASTVisitor.java,0.0,0.0,2.497536945812808,0.0,1.9950738916256157,1.0,0.0
0,1,4,0,0,0,1,0,1,1,-1,-1,0,0,1,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IAnnotationDefaultAttribute.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,205,0,0,0,9,5,163,95,14,6,13,3,87,51,70,40,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\FieldDeclaration.java,0.0,0.0,18.11111111111111,1.5555555555555556,1.4444444444444444,9.666666666666666,7.777777777777778
1,0,88,0,1,2,13,4,70,13,6,3,11,3,19,3,24,7,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SwitchCase.java,0.0,0.0,5.384615384615385,0.46153846153846156,0.8461538461538461,1.4615384615384615,1.8461538461538463
1,0,174,0,0,3,21,7,140,25,7,4,17,3,42,7,59,17,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateElementInCUOperation.java,0.0,0.0,6.666666666666667,0.3333333333333333,0.8095238095238095,2.0,2.8095238095238093
0,1,6,0,0,0,3,0,3,1,-3,-1,0,0,3,1,0,0,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IPackageBinding.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,102,0,0,1,8,1,92,30,8,4,14,4,30,10,39,16,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Argument.java,8.0,13.0,11.5,1.0,1.75,3.75,4.875
1,0,24,0,0,0,6,3,18,3,0,0,3,1,6,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\MemberElementInfo.java,0.0,0.0,3.0,0.0,0.5,1.0,0.0
1,0,113,0,3,3,18,5,100,18,5,3,23,3,34,12,26,4,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\internal\core\dom\rewrite\TokenScanner.java,0.0,0.0,5.555555555555555,0.2777777777777778,1.2777777777777777,1.8888888888888888,1.4444444444444444
1,0,31,0,0,0,6,1,26,8,1,1,7,4,7,2,4,2,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\ResolvedSourceType.java,0.0,0.0,4.333333333333333,0.16666666666666666,1.1666666666666667,1.1666666666666667,0.6666666666666666
1,0,17,0,0,0,3,2,12,6,0,0,7,4,3,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ProblemFieldBinding.java,0.0,0.0,4.0,0.0,2.3333333333333335,1.0,0.0
1,0,86,0,0,0,9,2,71,14,12,3,13,2,29,7,20,5,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\TypeParameter.java,0.0,0.0,7.888888888888889,1.3333333333333333,1.4444444444444444,3.2222222222222223,2.2222222222222223
0,1,7,0,0,0,4,0,4,1,-4,-1,2,1,4,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMCompilationUnit.java,0.0,0.0,1.0,-1.0,0.5,1.0,0.0
1,0,141,0,0,0,22,4,113,19,3,1,20,7,30,5,26,6,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\LocalVariable.java,0.0,0.0,5.136363636363637,0.13636363636363635,0.9090909090909091,1.3636363636363635,1.1818181818181819
1,0,17,0,0,9,2,9,5,3,0,0,2,1,2,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\ClassFormatException.java,0.0,0.0,2.5,0.0,1.0,1.0,0.0
1,0,43,4,4,0,4,0,44,11,0,0,0,0,4,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\DefaultErrorHandlingPolicies.java,0.0,0.0,11.0,0.0,0.0,1.0,0.0
1,0,461,0,0,2,23,10,391,76,25,6,47,6,157,27,119,17,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\FieldReference.java,0.0,0.0,17.0,1.0869565217391304,2.0434782608695654,6.826086956521739,5.173913043478261
1,0,166,0,0,7,9,15,141,25,2,1,6,2,40,9,31,6,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModelCache.java,0.0,0.0,15.666666666666666,0.2222222222222222,0.6666666666666666,4.444444444444445,3.4444444444444446
1,0,116,0,1,5,17,5,89,21,4,2,11,3,26,5,39,13,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AnnotationTypeDeclaration.java,21.0,0.0,5.235294117647059,0.23529411764705882,0.6470588235294118,1.5294117647058822,2.2941176470588234
1,0,45,0,0,0,4,3,33,12,1,1,2,1,13,5,4,3,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\NameSet.java,0.0,0.0,8.25,0.25,0.5,3.25,1.0
