file,num_of_anony,num_of_interface,num_of_class,line_of_code
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\TabFolder.java,??,0,1,560
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\TabItem.java,??,0,1,224
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\Table.java,??,0,1,1419
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\TableColumn.java,??,0,1,411
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\TableItem.java,??,0,1,592
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\Text.java,??,0,1,1235
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\ToolBar.java,??,0,1,359
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\ToolItem.java,??,0,1,753
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\Tracker.java,??,0,1,396
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\Tree.java,??,0,1,976
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\TreeItem.java,??,0,1,590
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\Trim.java,??,0,1,16
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\UtilFuncs.java,??,0,1,131
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\Widget.java,??,0,1,927
plugins\org.eclipse.swt\Eclipse SWT\gtk1x\org\eclipse\swt\widgets\WidgetTable.java,??,0,1,95
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\graphics\Color.java,??,0,1,346
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\graphics\Cursor.java,??,0,1,307
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\graphics\Device.java,??,0,1,784
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\graphics\DeviceData.java,??,0,1,30
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\graphics\Font.java,??,0,1,504
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\graphics\FontData.java,??,0,1,519
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\graphics\FontMetrics.java,??,0,1,122
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\graphics\GC.java,??,0,1,2503
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\graphics\GCData.java,??,0,1,39
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\graphics\Image.java,??,0,1,1339
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\graphics\Region.java,??,0,1,269
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\internal\Converter.java,??,0,1,321
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Button.java,??,0,1,778
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Canvas.java,??,0,1,265
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Caret.java,??,0,1,490
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\ColorDialog.java,??,0,1,452
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Combo.java,??,0,1,1447
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Composite.java,??,0,1,729
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Control.java,??,0,1,2927
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Decorations.java,??,0,1,704
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\DirectoryDialog.java,??,0,1,322
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Display.java,??,0,1,2515
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\FileDialog.java,??,0,1,514
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\FontDialog.java,??,0,1,1162
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Group.java,??,0,1,321
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Label.java,??,0,1,494
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\List.java,??,0,1,1529
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Menu.java,??,0,1,869
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\MenuItem.java,??,0,1,938
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\MessageBox.java,??,0,1,417
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\ProgressBar.java,??,0,1,395
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Sash.java,??,0,1,414
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Scale.java,??,0,1,359
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Scrollable.java,??,0,1,333
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\ScrollBar.java,??,0,1,688
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Shell.java,??,0,1,1407
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Slider.java,??,0,1,540
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Text.java,??,0,1,1529
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\ToolBar.java,??,0,1,453
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\ToolDrawable.java,??,0,1,43
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\ToolItem.java,??,0,1,1149
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Tracker.java,??,0,1,646
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\Widget.java,??,0,1,1127
plugins\org.eclipse.swt\Eclipse SWT\motif\org\eclipse\swt\widgets\WidgetTable.java,??,0,1,127
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\graphics\Color.java,??,0,1,246
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\graphics\Cursor.java,??,0,1,335
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\graphics\Device.java,??,0,1,570
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\graphics\DeviceData.java,??,0,1,23
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\graphics\Font.java,??,0,1,273
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\graphics\FontData.java,??,0,1,390
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\graphics\FontMetrics.java,??,0,1,158
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\graphics\GC.java,??,0,1,2524
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\graphics\GCData.java,??,0,1,39
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\graphics\Image.java,??,0,1,1028
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\graphics\Region.java,??,0,1,331
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\internal\Converter.java,??,0,1,69
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Button.java,??,0,1,676
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Canvas.java,??,0,1,224
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Caret.java,??,0,1,504
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\ColorDialog.java,??,0,1,147
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Combo.java,??,0,1,1233
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Composite.java,??,0,1,772
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Control.java,??,0,1,2688
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Decorations.java,??,0,1,536
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\DirectoryDialog.java,??,0,1,168
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Display.java,??,0,1,2063
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\FileDialog.java,??,0,1,280
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\FontDialog.java,??,0,1,210
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Group.java,??,0,1,221
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Label.java,??,0,1,467
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\List.java,??,0,1,1248
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Menu.java,??,0,1,802
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\MenuItem.java,??,0,1,905
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\MessageBox.java,??,0,1,216
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\ProgressBar.java,??,0,1,241
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Sash.java,??,0,1,411
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Scale.java,??,0,1,370
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Scrollable.java,??,0,1,233
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\ScrollBar.java,??,0,1,684
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Shell.java,??,0,1,1114
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Slider.java,??,0,1,517
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\TabFolder.java,??,0,1,660
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\TabItem.java,??,0,1,298
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Text.java,??,0,1,1422
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\ToolBar.java,??,0,1,457
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\ToolItem.java,??,0,1,926
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Tracker.java,??,0,1,746
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\Widget.java,??,0,1,1127
plugins\org.eclipse.swt\Eclipse SWT\photon\org\eclipse\swt\widgets\WidgetTable.java,??,0,1,113
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\graphics\Color.java,??,0,1,332
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\graphics\Cursor.java,??,0,1,406
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\graphics\Device.java,??,0,1,715
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\graphics\DeviceData.java,??,0,1,23
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\graphics\Font.java,??,0,1,258
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\graphics\FontData.java,??,0,1,695
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\graphics\FontMetrics.java,??,0,1,175
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\graphics\GC.java,??,0,1,2310
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\graphics\GCData.java,??,0,1,36
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\graphics\Image.java,??,0,1,1901
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\graphics\Region.java,??,0,1,309
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\internal\BidiUtil.java,??,0,1,536
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\internal\Converter.java,??,0,1,190
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Button.java,??,0,1,716
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Canvas.java,??,0,1,220
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Caret.java,??,0,1,559
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\ColorDialog.java,??,0,1,202
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Combo.java,??,0,1,1465
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Composite.java,??,0,1,834
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Control.java,??,0,1,4229
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\CoolBar.java,??,0,1,1005
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\CoolItem.java,??,0,1,669
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Decorations.java,??,0,1,1369
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\DirectoryDialog.java,??,0,1,246
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Display.java,??,0,1,2411
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\FileDialog.java,??,0,1,415
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\FontDialog.java,??,0,1,273
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Group.java,??,0,1,377
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\ImageList.java,??,0,1,258
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Label.java,??,0,1,590
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\List.java,??,0,1,1544
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Menu.java,??,0,1,1204
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\MenuItem.java,??,0,1,980
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\MessageBox.java,??,0,1,256
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\ProgressBar.java,??,0,1,283
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Sash.java,??,0,1,408
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Scale.java,??,0,1,420
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Scrollable.java,??,0,1,383
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\ScrollBar.java,??,0,1,1008
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Shell.java,??,0,1,1377
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Slider.java,??,0,1,803
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\TabFolder.java,??,0,1,796
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\TabItem.java,??,0,1,321
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Table.java,??,0,1,2526
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\TableColumn.java,??,0,1,483
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\TableItem.java,??,0,1,715
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Text.java,??,0,1,1762
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\ToolBar.java,??,0,1,932
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\ToolItem.java,??,0,1,835
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Tracker.java,??,0,1,730
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Tree.java,??,0,1,1936
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\TreeItem.java,??,0,1,703
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\Widget.java,??,0,1,1061
plugins\org.eclipse.swt\Eclipse SWT\win32\org\eclipse\swt\widgets\WidgetTable.java,??,0,1,119
plugins\org.eclipse.team.core\src\org\eclipse\team\core\DefaultRepositoryProviderType.java,??,0,1,18
plugins\org.eclipse.team.core\src\org\eclipse\team\core\IFileTypeInfo.java,??,1,0,39
plugins\org.eclipse.team.core\src\org\eclipse\team\core\IIgnoreInfo.java,??,1,0,40
plugins\org.eclipse.team.core\src\org\eclipse\team\core\IProjectSetSerializer.java,??,1,0,65
plugins\org.eclipse.team.core\src\org\eclipse\team\core\ProjectSetCapability.java,??,0,1,45
plugins\org.eclipse.team.core\src\org\eclipse\team\core\RepositoryProvider.java,??,0,1,615
plugins\org.eclipse.team.core\src\org\eclipse\team\core\RepositoryProviderType.java,??,0,1,159
plugins\org.eclipse.team.core\src\org\eclipse\team\core\sync\ILocalSyncElement.java,??,1,0,201
plugins\org.eclipse.team.core\src\org\eclipse\team\core\sync\IRemoteResource.java,??,1,0,67
plugins\org.eclipse.team.core\src\org\eclipse\team\core\sync\IRemoteSyncElement.java,??,1,0,48
plugins\org.eclipse.team.core\src\org\eclipse\team\core\sync\LocalSyncElement.java,??,0,1,115
plugins\org.eclipse.team.core\src\org\eclipse\team\core\sync\RemoteSyncElement.java,??,0,1,440
plugins\org.eclipse.team.core\src\org\eclipse\team\core\Team.java,??,0,3,641
plugins\org.eclipse.team.core\src\org\eclipse\team\core\TeamException.java,??,0,1,91
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\Assert.java,??,0,2,106
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\DefaultFileModificationValidator.java,??,0,1,61
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\DefaultMoveDeleteHook.java,??,0,1,101
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\FileModificationValidatorManager.java,??,0,1,106
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\InfiniteSubProgressMonitor.java,??,0,1,89
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\MoveDeleteManager.java,??,0,1,116
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\NullSubProgressMonitor.java,??,0,1,65
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\Policy.java,??,0,1,107
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\simpleAccess\SimpleAccessOperations.java,??,1,0,267
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\streams\CRLFtoLFInputStream.java,??,0,1,155
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\streams\LFtoCRLFInputStream.java,??,0,1,146
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\streams\PollingInputStream.java,??,0,1,163
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\streams\PollingOutputStream.java,??,0,1,162
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\streams\ProgressMonitorInputStream.java,??,0,1,139
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\streams\SizeConstrainedInputStream.java,??,0,1,138
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\streams\TimeoutInputStream.java,??,0,1,277
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\streams\TimeoutOutputStream.java,??,0,1,280
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\StringMatcher.java,??,0,2,398
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\AuthenticatedSite.java,??,0,1,82
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\BaseIdentifierNotInitializedException.java,??,0,1,31
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\IRemoteTargetResource.java,??,1,0,120
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\ISiteFactory.java,??,1,0,42
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\ISiteListener.java,??,1,0,16
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\ITargetRunnable.java,??,1,0,18
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\ITeamStatusConstants.java,??,1,0,79
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\LocationMapping.java,??,0,1,98
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\RemoteTargetSyncElement.java,??,0,1,201
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\ResourceState.java,??,0,1,826
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\Site.java,??,0,1,145
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\SynchronizedTargetProvider.java,??,0,1,228
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\TargetManager.java,??,0,1,274
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\TargetProvider.java,??,0,1,218
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\target\UrlUtil.java,??,0,1,81
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\TeamHookDispatcher.java,??,0,1,60
plugins\org.eclipse.team.core\src\org\eclipse\team\internal\core\TeamPlugin.java,??,0,1,115
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\AbstractMessageCommand.java,??,0,1,36
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\AbstractStructureVisitor.java,??,0,1,243
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Add.java,??,0,1,96
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\AddStructureVisitor.java,??,0,1,65
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Admin.java,??,0,1,22
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\ByteCountOutputStream.java,??,0,1,25
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\CheckedInHandler.java,??,0,1,57
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Checkout.java,??,0,1,186
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Command.java,??,0,6,773
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\CommandOutputListener.java,??,0,1,59
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Commit.java,??,0,1,124
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\CopyHandler.java,??,0,1,61
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Diff.java,??,0,1,63
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\DiffStructureVisitor.java,??,0,1,69
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Editors.java,??,0,1,29
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\ExpandModules.java,??,0,1,31
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\FileStructureVisitor.java,??,0,1,122
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Import.java,??,0,1,69
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\ImportStructureVisitor.java,??,0,1,140
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\AdminKSubstListener.java,??,0,1,91
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\DiffListener.java,??,0,1,58
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\EditorsListener.java,??,0,1,103
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\ICommandOutputListener.java,??,1,0,72
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\IConsoleListener.java,??,1,0,40
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\IStatusListener.java,??,1,0,27
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\IUpdateMessageListener.java,??,1,0,51
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\LogEntry.java,??,0,1,99
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\LogListener.java,??,0,1,172
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\ModuleDefinitionsListener.java,??,0,1,71
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\ModuleExpansion.java,??,0,1,126
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\StatusListener.java,??,0,1,87
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\TagListener.java,??,0,1,63
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\listeners\UpdateListener.java,??,0,1,182
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\Log.java,??,0,1,40
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\ModifiedFileSender.java,??,0,1,54
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\ModTimeHandler.java,??,0,1,49
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\ModuleExpansionHandler.java,??,0,1,35
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\MTHandler.java,??,0,1,98
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\NewEntryHandler.java,??,0,1,53
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\NOOPCommand.java,??,0,1,57
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\NOOPVisitor.java,??,0,1,44
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\NotifiedHandler.java,??,0,1,55
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\PruneFolderVisitor.java,??,0,1,96
plugins\org.eclipse.team.cvs.core\src\org\eclipse\team\internal\ccvs\core\client\RemoteCommand.java,??,0,1,50
